id,qr_code_id,message_used,message_index,scanned_at
c09f7156-4b9b-427e-9f1d-ef327c0aae26,f442c4d0-da39-4bcf-91df-83a420b8be0a,Dr Umasankar Tantravahi explains every procedure clearly and makes patients feel confident and comfortable,1,2026-02-24 13:31:00.348497+00
8b9c7c2d-3915-488e-b1d0-12cadfa8506f,7be07e03-21bf-4222-a739-384727f5bf59,"I was searching for a junior college that could guide me toward a defence career while also focusing on academics. After joining, I realized the training here is very structured and disciplined. The daily schedule keeps students focused and productive.

The teachers regularly monitor progress and provide individual feedback. Over time, I became more confident in both my studies and physical fitness.",6,2026-02-24 13:33:14.781204+00
67dca868-ed72-4d28-8d6d-7f7af2efe8cc,f442c4d0-da39-4bcf-91df-83a420b8be0a,Patients feel safe and reassured under his guidance,10,2026-02-24 13:34:53.028774+00
d8b815a2-74ac-439e-939e-0e63dca2266f,7be07e03-21bf-4222-a739-384727f5bf59,The balance between academics and defence preparation is well managed. Neither aspect feels neglected. Iâve gained both subject knowledge and confidence since joining.,19,2026-02-24 13:39:11.356445+00
f0295ba8-2abb-4c80-9d75-753ad3597edf,f442c4d0-da39-4bcf-91df-83a420b8be0a,Provides emotional support to both patients and their families,18,2026-02-24 15:02:18.499162+00
8cb3064b-c438-41d6-b692-d8fcab840c0c,7be07e03-21bf-4222-a739-384727f5bf59,"When I enrolled here, I was looking for a place that could balance academics and defence preparation effectively. What impressed me the most was the dedication of the teachers. They patiently clarified every doubt and ensured that we understood concepts deeply rather than just memorizing them.",2,2026-02-24 15:03:09.469891+00
d17efbfd-1506-4d7e-81f4-dd7891be9eb2,7be07e03-21bf-4222-a739-384727f5bf59,"One of the best things about this academy is the disciplined atmosphere. From morning sessions to evening study hours, everything is well organized. It helped me develop time management skills. The staff members are approachable and supportive. They genuinely care about student progress and future goals.",8,2026-02-24 15:21:48.324686+00
03219209-2ad6-4483-b1c5-bed1d53c2793,f442c4d0-da39-4bcf-91df-83a420b8be0a,Gives honest medical advice and focuses on the best possible outcome,8,2026-02-24 15:22:20.697475+00
3f805459-5060-4b8f-b4be-1573473fe987,f442c4d0-da39-4bcf-91df-83a420b8be0a,Post operative care and follow up support are excellent,7,2026-02-24 15:29:27.260809+00
776bf3e2-3db5-4b5f-869b-747921232abe,7be07e03-21bf-4222-a739-384727f5bf59,"The academic standards here are impressive. Classes are conducted with clarity, and the faculty ensures that every student understands the fundamentals before moving ahead. Doubt sessions are very helpful.
The competitive environment motivates students to push their limits. Iâve noticed a clear improvement in my consistency and performance.",7,2026-02-24 15:31:16.629193+00
3470bbde-0384-4830-ae6f-b1549fa72a78,7be07e03-21bf-4222-a739-384727f5bf59,"The campus atmosphere is motivating and encourages healthy competition among students. Over time, I saw a significant improvement in my performance and discipline.",3,2026-02-24 16:12:15.778381+00
25299bcf-e0cd-4b30-9117-a710c567eb96,7be07e03-21bf-4222-a739-384727f5bf59,I appreciate how the faculty balances strict discipline with encouragement. They push students to improve while also offering constant support. The structured timetable helped me become more organized in my daily routine.,13,2026-02-24 16:12:36.498304+00
e5eac0a5-5f4c-4c1c-9970-29aff1f41ded,f442c4d0-da39-4bcf-91df-83a420b8be0a,Very approachable and responsive even during follow up consultations,15,2026-02-24 16:15:30.255196+00
8fa96e3e-7ff5-4ce3-aed1-b16be11e3395,7be07e03-21bf-4222-a739-384727f5bf59,The training sessions are intense but effective. They prepare students mentally and physically for future challenges. The guidance provided by mentors has been very valuable in shaping my goals.,16,2026-02-25 06:00:47.116956+00
d7b0d1d6-1171-42cd-a688-aa81ab96d960,f442c4d0-da39-4bcf-91df-83a420b8be0a,Timely diagnosis and clear explanation of risks and benefits,13,2026-02-25 06:01:15.827374+00
dbc96ee5-392f-4250-b8db-8baaf9761b73,7be07e03-21bf-4222-a739-384727f5bf59,"I joined with hesitation at first, but the structured coaching and regular assessments quickly built my confidence. The physical training sessions are conducted professionally and safely.
The combination of academics and defence preparation makes it a balanced learning environment.",9,2026-02-25 06:02:12.606029+00
d5ff48a2-24ad-4281-994a-9d9ae285a161,f442c4d0-da39-4bcf-91df-83a420b8be0a,Gives honest medical advice and focuses on the best possible outcome,8,2026-02-25 06:02:48.575314+00
c659e23c-7e68-4ad7-98d3-78085193e302,7be07e03-21bf-4222-a739-384727f5bf59,The academy focuses not just on marks but on overall personality development. Communication skills and leadership qualities are also encouraged. This holistic approach makes students ready for competitive exams and interviews.,15,2026-02-25 06:06:46.019358+00
6ca48ec3-3a7c-4f11-bb6f-c9b209edc78a,f442c4d0-da39-4bcf-91df-83a420b8be0a,Patients feel safe and reassured under his guidance,10,2026-02-25 06:07:35.260619+00
c796cd21-21d0-420b-a1bf-0751e6b9c10a,f442c4d0-da39-4bcf-91df-83a420b8be0a,Provides emotional support to both patients and their families,18,2026-02-25 06:08:47.919881+00
02e378a2-3ad7-4605-83c8-2de050fe3ddf,7be07e03-21bf-4222-a739-384727f5bf59,"The infrastructure and study environment are well maintained. Classrooms are comfortable and conducive to learning. The academy encourages discipline and responsibility, which are important qualities for defence aspirants.",12,2026-02-25 06:09:34.729798+00
aaac720c-183f-4980-b895-cd9fc8ee38eb,7be07e03-21bf-4222-a739-384727f5bf59,The regular tests and physical training sessions really helped me improve my consistency and time management. I feel much more confident now about my preparation and future goals.,1,2026-02-25 06:10:41.587674+00
e2dbb92e-5fa2-4ce0-a818-f5fec62ba4a4,f442c4d0-da39-4bcf-91df-83a420b8be0a,Highly skilled surgical oncologist with exceptional expertise in robotic and laparoscopic cancer surgeries,0,2026-02-25 06:11:46.664367+00
bf4d3828-4606-484b-b1b7-eb9ce228554c,f442c4d0-da39-4bcf-91df-83a420b8be0a,Maintains high standards of hygiene and safety during treatment,14,2026-02-25 06:16:23.521493+00
0fe01411-5660-4a7a-9a7d-1c95719e4507,7be07e03-21bf-4222-a739-384727f5bf59,The regular performance reviews keep students accountable. It helped me stay focused and track my improvement. The supportive environment makes it easier to stay motivated throughout the year.,18,2026-02-25 14:49:42.888706+00
acf205da-92bc-441c-a14e-d564306b37d8,7be07e03-21bf-4222-a739-384727f5bf59,The training sessions are intense but effective. They prepare students mentally and physically for future challenges. The guidance provided by mentors has been very valuable in shaping my goals.,16,2026-02-25 14:50:46.114586+00
f8427b16-6587-4e30-9b12-44b66fc66633,7be07e03-21bf-4222-a739-384727f5bf59,"My experience at this academy has been very positive. The daily routine is well-planned, and it keeps students focused on their goals. The faculty members are approachable and genuinely interested in student progress.",4,2026-02-25 14:56:03.559414+00
ecf41f78-b7a5-425e-bf89-3ea6657fc5ad,7be07e03-21bf-4222-a739-384727f5bf59,"I joined this academy with the goal of preparing for defence entrance exams along with my intermediate studies. From the first week itself, I noticed how disciplined and structured the environment was. The faculty members focus not just on academics but also on personality development and confidence building.",0,2026-02-25 14:59:50.457496+00
85694cc4-90ca-4dad-b872-5a017d4ab0c1,7be07e03-21bf-4222-a739-384727f5bf59,The balance between academics and defence preparation is well managed. Neither aspect feels neglected. Iâve gained both subject knowledge and confidence since joining.,19,2026-02-25 15:00:03.792233+00
a9056809-08e7-4dc1-8ef6-bf97d64c4c1e,7be07e03-21bf-4222-a739-384727f5bf59,I appreciate how the faculty balances strict discipline with encouragement. They push students to improve while also offering constant support. The structured timetable helped me become more organized in my daily routine.,13,2026-02-25 15:00:16.132375+00
814e8a6d-d8be-44fa-b67a-12f9d82beec8,f442c4d0-da39-4bcf-91df-83a420b8be0a,Professional approach combined with genuine compassion,12,2026-02-25 15:02:24.805246+00
2d68ae71-302f-4cf0-adbe-c87ad5f6cc91,f442c4d0-da39-4bcf-91df-83a420b8be0a,Dedicated to providing world class cancer care in Visakhapatnam,16,2026-02-25 15:03:31.424213+00
5590cd84-effd-43eb-bc3a-87215cf3690b,512310c3-8fa0-4626-977b-f9534972ff6e,The hospital is easily accessible in Gajuwaka and the services are well organized,18,2026-02-26 02:48:41.8079+00
3a09c78c-64b5-45db-9be3-3b697de4c78d,512310c3-8fa0-4626-977b-f9534972ff6e,Overall it was a very satisfying experience consulting Dr. K. Rambabu at Harini Hospital,19,2026-02-26 07:25:21.702732+00
6e0d597c-f346-45d6-9a31-e5bfb18da24b,0425d26c-b696-472e-8087-226a4f4300cc,"Counseling here helped me feel seen, heard, and understood",63,2026-02-26 07:26:32.569916+00
ef3d64de-20e1-43a6-aa69-5119ccb1e89e,0425d26c-b696-472e-8087-226a4f4300cc,Mytri Wellness provides structured therapy that brings long-term results,13,2026-02-26 07:26:33.222141+00
7acdbc5f-6a90-4245-b5ba-a0eed82ef339,0425d26c-b696-472e-8087-226a4f4300cc,Counseling sessions helped me understand myself better and move forward confidently,12,2026-02-26 07:29:44.590245+00
2d225539-8126-49c8-97a8-4ea49db7d805,0425d26c-b696-472e-8087-226a4f4300cc,Counseling sessions brought major breakthroughs for my mental well-being,57,2026-02-26 07:36:20.205501+00
0416ad97-1ee5-49f8-a6de-2bd8aec8ec08,0425d26c-b696-472e-8087-226a4f4300cc,Meditation creates psychological balance in moments of stress,62,2026-02-26 07:38:11.151985+00
5ba85711-5da3-44f3-b9b3-612cd04461b3,0425d26c-b696-472e-8087-226a4f4300cc,Meditation reduces stress by calming psychological tension,83,2026-02-26 07:41:07.012948+00
d742867e-61e8-4466-81e8-c93ecc4d79ef,0425d26c-b696-472e-8087-226a4f4300cc,Meditation here has strengthened my emotional awareness and mental steadiness,14,2026-02-26 07:54:54.130097+00
d3e98d74-7481-4f00-a29f-0099ed10fc46,0425d26c-b696-472e-8087-226a4f4300cc,Mytri Wellness promotes emotional resilience and mindfulness,76,2026-02-26 07:58:10.731424+00
b1b17523-9ec7-499f-bc75-2296801ca093,0425d26c-b696-472e-8087-226a4f4300cc,Counseling helped me navigate emotional storms calmly,45,2026-02-26 08:03:19.155399+00
f2eb091e-3d63-4448-b8aa-587ef792e9e5,0425d26c-b696-472e-8087-226a4f4300cc,Sri Ram Murthyâs counseling gave me clarity and confidence during a tough emotional phase,0,2026-02-26 08:18:25.019891+00
78a28e62-4125-4272-b094-c645da222817,0425d26c-b696-472e-8087-226a4f4300cc,Therapy here helped me rebuild confidence in myself,43,2026-02-26 08:21:54.390196+00
6721bce0-a650-40ba-a551-e80b98126cf8,6deceba9-11df-4013-9b18-98a519d981ee,Spacious and premium rooms with elegant interiors that give a luxurious feel throughout the stay,0,2026-02-26 14:15:57.150958+00
a8e58032-92f0-45bb-811f-5cbbeb60bbaa,6deceba9-11df-4013-9b18-98a519d981ee,The hotel provides a peaceful environment ideal for a comfortable nightâs sleep,10,2026-02-26 14:18:13.665188+00
a7532643-e9de-45f8-9709-7c2c4584ba1b,6deceba9-11df-4013-9b18-98a519d981ee,A wonderful stay experience that makes you want to visit again,19,2026-02-26 14:19:09.423303+00
12102bf9-2e14-42fe-9249-3d9d4bb3dc9f,6deceba9-11df-4013-9b18-98a519d981ee,Housekeeping services are efficient and consistent,13,2026-02-26 15:26:11.379725+00
1b8b45b7-a9fd-43e1-89bf-863ba6508786,6deceba9-11df-4013-9b18-98a519d981ee,Staff professionalism and hospitality truly stand out,11,2026-02-26 15:28:00.453725+00
5f681ae0-df96-4273-980b-b5f708aac0ed,6deceba9-11df-4013-9b18-98a519d981ee,Security and safety measures are well maintained,17,2026-02-26 16:48:07.851253+00
e215d949-559a-4ee2-a8e7-febc57034ef6,6deceba9-11df-4013-9b18-98a519d981ee,Dining experience at the hotel is delightful with tasty options,18,2026-02-26 16:49:37.562873+00
52844ea0-222b-41d8-b728-482506a2caa5,6deceba9-11df-4013-9b18-98a519d981ee,The overall atmosphere of the hotel feels welcoming and refined,14,2026-02-26 16:51:06.171976+00
a82d5848-d2e5-4861-81aa-eb7d6ba65a2c,6deceba9-11df-4013-9b18-98a519d981ee,The interiors reflect class and attention to detail,16,2026-02-27 02:22:07.216513+00
8429cac2-5e83-45c2-9faf-703b7f557473,6deceba9-11df-4013-9b18-98a519d981ee,The staff are extremely courteous and always ready to assist with a warm smile,1,2026-02-27 11:48:05.419579+00
9ef5d3bd-63fa-4e79-9c7c-6e1294ae8668,6deceba9-11df-4013-9b18-98a519d981ee,Check in and check out process was smooth and hassle free,8,2026-02-27 11:48:05.603434+00
3d8eb659-5373-4c54-9cb3-216f715ee234,6deceba9-11df-4013-9b18-98a519d981ee,Perfect place for hosting guests or staying during special occasions,15,2026-02-27 11:48:11.593094+00
250d07e1-474a-4c53-aed8-5662266f74b9,6deceba9-11df-4013-9b18-98a519d981ee,Excellent location with easy access to key areas of the city,4,2026-02-27 11:50:03.122609+00
f3e1f7b2-087d-4e27-bcad-be4962bf9d3b,6deceba9-11df-4013-9b18-98a519d981ee,Rooms are very clean and well maintained with modern amenities provided,2,2026-02-27 12:03:43.441006+00
4f0cade2-a4ec-433c-a6d4-3440468cb697,59d6aaa2-de39-4a56-81e1-6964d1410461,Reliable and professional borewell service with quick response time,0,2026-03-02 07:47:02.602879+00
8be819ca-6deb-4383-8dc7-20779408f57b,59d6aaa2-de39-4a56-81e1-6964d1410461,Satisfied with the water yield after drilling,10,2026-03-02 07:51:03.466788+00
ccba0cc6-43df-4591-a612-6e15987ebb97,59d6aaa2-de39-4a56-81e1-6964d1410461,Prompt arrival at the site as promised,12,2026-03-02 07:51:27.37941+00
b7a1e80e-fe43-4e19-bed4-b0764e26c1da,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Supportive management that encourages students to aim for defence services,11,2026-03-03 04:16:24.836116+00
add3fa72-e25f-46fd-a507-7dd96631a797,604c3974-58a3-4334-b8c6-e537e3dc8aac,Excellent expertise in robotic and laparoscopic cancer surgeries with outstanding results,2,2026-03-04 02:07:00.970816+00
5647ba4b-dbe5-463a-aca7-eb126df0b8f8,604c3974-58a3-4334-b8c6-e537e3dc8aac,The hospital team and support staff coordinate very well under his guidance,6,2026-03-04 03:41:00.68114+00
89f91a6f-e03b-4eb7-916e-8a7052952873,604c3974-58a3-4334-b8c6-e537e3dc8aac,Follow up care is systematic and he ensures patients are monitored properly,12,2026-03-04 03:42:12.807456+00
9be07a6c-6e4b-445f-8e05-f63f2a531a0f,604c3974-58a3-4334-b8c6-e537e3dc8aac,Surgery was smooth and recovery was faster than expected due to minimally invasive techniques,7,2026-03-04 03:43:36.659945+00
73f6512a-377d-4ae5-8963-0887c353f009,604c3974-58a3-4334-b8c6-e537e3dc8aac,The care and attention given before and after surgery was truly reassuring,3,2026-03-04 04:02:43.94154+00
b2d1bad8-da99-4515-8445-6c81aa56a5a8,604c3974-58a3-4334-b8c6-e537e3dc8aac,Provides accurate diagnosis and suggests the most suitable treatment plan,5,2026-03-04 10:12:08.827979+00
78b14e04-a327-4603-828b-22f8a3cee915,604c3974-58a3-4334-b8c6-e537e3dc8aac,"Professional, compassionate, and dedicated towards every patientâs recovery journey",4,2026-03-04 12:14:37.537538+00
ca8f0f7c-a560-4643-8275-48806dc76492,604c3974-58a3-4334-b8c6-e537e3dc8aac,Many patients have experienced successful outcomes and improved quality of life,18,2026-03-05 04:26:04.480508+00
7a0e4ac9-bfcc-455c-b647-da91dbafa869,f1d5b58e-2a4c-4c1b-9a0a-b889e2aefbfd,Safe and secure environment for both boys and girls,16,2026-03-05 04:26:17.440708+00
d39d229c-0194-4865-9a1c-b22315faf6cb,59d6aaa2-de39-4a56-81e1-6964d1410461,Good water divining support and accurate identification of drilling point,2,2026-03-05 04:26:28.296681+00
f8d653d7-fca0-481b-8410-616bf3b13125,59d6aaa2-de39-4a56-81e1-6964d1410461,Completed the drilling work on time with proper equipment and skilled workers,1,2026-03-05 04:32:33.239705+00
887bcd50-9aab-42a5-8bf4-a9894b2f6e25,604c3974-58a3-4334-b8c6-e537e3dc8aac,Strongly recommended for anyone looking for expert cancer surgery in Visakhapatnam,19,2026-03-05 04:33:17.645684+00
af569aba-4438-47a8-a5d8-fe517f43627d,59d6aaa2-de39-4a56-81e1-6964d1410461,Reasonable pricing compared to other borewell services in the area,3,2026-03-05 04:34:49.266731+00
f08b41da-e532-42cf-953b-e9ee7584ea76,604c3974-58a3-4334-b8c6-e537e3dc8aac,His calm nature reduces anxiety before major procedures,16,2026-03-05 04:35:34.473826+00
8323149b-47ce-4409-8cd3-7b994b53c8e4,59d6aaa2-de39-4a56-81e1-6964d1410461,Transparent billing without any hidden charges,11,2026-03-05 04:36:56.483597+00
4bb243b7-9c82-4c04-9b97-340af60fca0a,604c3974-58a3-4334-b8c6-e537e3dc8aac,Advanced robotic surgery facilities make the treatment process less painful,13,2026-03-05 04:37:43.70988+00
ac11c5fc-da7a-40bf-894c-eeaf343aa237,59d6aaa2-de39-4a56-81e1-6964d1410461,Followed safety measures during the entire drilling process,17,2026-03-05 04:43:56.924823+00
a83d72a1-a12b-4d80-9ffc-143a5707ffbc,604c3974-58a3-4334-b8c6-e537e3dc8aac,Explains the risks and benefits transparently which builds complete trust,10,2026-03-05 04:44:32.426385+00
13ee72c1-79f8-4640-a120-4273a96915a2,59d6aaa2-de39-4a56-81e1-6964d1410461,Completed deep drilling work safely and professionally,15,2026-03-05 04:47:20.940613+00
98b6a27e-abfa-419f-b1c4-7176463b890f,604c3974-58a3-4334-b8c6-e537e3dc8aac,Maintains high standards of hygiene and patient safety,15,2026-03-05 04:47:56.125585+00
e338a706-87c9-454b-b2f1-1770f3751411,59d6aaa2-de39-4a56-81e1-6964d1410461,Very cooperative staff and polite behavior throughout the project,6,2026-03-05 04:50:22.177354+00
c1520989-0ba1-4f5a-9364-3ab3d52a0a82,604c3974-58a3-4334-b8c6-e537e3dc8aac,Family members are kept well informed about every stage of treatment,14,2026-03-05 04:50:53.909825+00
a8fa717e-a05e-41e2-b8b5-70b96d51e661,59d6aaa2-de39-4a56-81e1-6964d1410461,Helped with casing pipe installation and pump fitting support,13,2026-03-05 04:51:47.78919+00
111cd05d-90ae-47b9-9fe0-37df7ede36ca,604c3974-58a3-4334-b8c6-e537e3dc8aac,Very humble personality despite having vast experience in surgical oncology,11,2026-03-05 04:52:39.148865+00
a883b608-a5f7-4480-9461-505820c98732,59d6aaa2-de39-4a56-81e1-6964d1410461,Used modern drilling machines which reduced time and effort,5,2026-03-05 04:53:44.784779+00
1d0d1b09-7ada-40dc-9fcf-00bba2ce43e5,604c3974-58a3-4334-b8c6-e537e3dc8aac,Highly experienced surgical oncologist who explains every procedure clearly and gives great confidence to patients,0,2026-03-05 04:54:56.451897+00
1953d035-819d-4681-a554-55755d2595f5,59d6aaa2-de39-4a56-81e1-6964d1410461,Work was done neatly without causing much disturbance to surroundings,8,2026-03-05 05:24:47.022345+00
ae221768-0cfd-4773-9636-dcd64c9c24b9,604c3974-58a3-4334-b8c6-e537e3dc8aac,Gives moral strength and positivity which helps patients stay strong during treatment,8,2026-03-05 05:25:19.879927+00
2900e524-a4d4-4cc5-abe0-27e1d73a2d67,59d6aaa2-de39-4a56-81e1-6964d1410461,Provided good after-service support and maintenance guidance,7,2026-03-05 05:26:28.273897+00
2ba04921-33a1-40ce-93eb-c7c72f68b5d2,604c3974-58a3-4334-b8c6-e537e3dc8aac,Treatment costs are reasonable considering the advanced technology used,17,2026-03-05 05:27:05.055754+00
c78ac75c-d26f-44ac-a163-8d9e76418fc8,59d6aaa2-de39-4a56-81e1-6964d1410461,Good coordination between workers and supervisors,16,2026-03-05 05:27:38.548197+00
f6a8ea18-2993-44b1-8255-f510a26c9716,59d6aaa2-de39-4a56-81e1-6964d1410461,Experienced operators who handled hard rock drilling efficiently,9,2026-03-05 05:29:26.206733+00
b75c5cec-e1dc-43bb-8e77-da7cab8ed58b,604c3974-58a3-4334-b8c6-e537e3dc8aac,Highly experienced surgical oncologist who explains every procedure clearly and gives great confidence to patients,0,2026-03-05 05:30:20.633057+00
ee4c4b03-18a9-40c2-b9c3-8f844ffe7fc5,98d84804-1c0a-4c5e-8071-40a01ab862d0,Reasonable charges compared to other packers and movers in the city,17,2026-03-06 03:45:10.622852+00
5288fafc-0bbe-4e76-b591-85ece79aa07b,98d84804-1c0a-4c5e-8071-40a01ab862d0,Highly recommended for anyone planning to shift house,45,2026-03-06 03:48:04.32011+00
ff2ddc7b-6198-420c-b999-519b771c5cf8,adb472d8-d592-4a11-bd2a-872255c610fd,The faculty members explain concepts clearly and focus on practical knowledge,6,2026-03-06 03:50:33.120104+00
49ee17bb-f182-49d3-ad63-1bc6537b5fd7,98d84804-1c0a-4c5e-8071-40a01ab862d0,Very careful handling of fragile and valuable items,48,2026-03-06 03:53:38.504563+00
580450a4-79c3-4cc3-8d52-5d874b191f6a,adb472d8-d592-4a11-bd2a-872255c610fd,Good infrastructure and practical labs for hotel management students,3,2026-03-06 03:54:20.298143+00
db2385c5-f71e-4148-8692-ffa1aa0efa26,98d84804-1c0a-4c5e-8071-40a01ab862d0,The team arrived on time and completed the relocation process very quickly,3,2026-03-06 04:32:02.595445+00
e1897ad3-4eb1-42fe-9cef-a6dbf4a2f870,98d84804-1c0a-4c5e-8071-40a01ab862d0,They managed the shifting process very professionally,42,2026-03-06 04:36:51.589411+00
bf74e238-2805-42d0-a266-290168159ba0,98d84804-1c0a-4c5e-8071-40a01ab862d0,Very organized team and they handled the move efficiently,16,2026-03-06 04:38:24.401213+00
abdf1c5a-0946-4805-950f-34699ecc1c79,98d84804-1c0a-4c5e-8071-40a01ab862d0,Great teamwork and very hardworking staff,47,2026-03-06 04:39:38.124503+00
88eb325e-d73c-43f3-9518-589f29da1662,98d84804-1c0a-4c5e-8071-40a01ab862d0,Packing quality was excellent and all items were protected well,41,2026-03-06 04:43:00.887933+00
dea183f6-18c1-4e01-b7f3-144100c90faf,98d84804-1c0a-4c5e-8071-40a01ab862d0,The entire shifting process was quick easy and well managed,26,2026-03-06 04:43:42.988263+00
81ad63af-b1eb-491d-a70a-c65a067f9af1,98d84804-1c0a-4c5e-8071-40a01ab862d0,The staff handled heavy furniture very carefully during loading and unloading,20,2026-03-06 04:45:41.481246+00
c13ff380-0b7c-411f-a344-888abf723d19,98d84804-1c0a-4c5e-8071-40a01ab862d0,Good communication and timely updates during the relocation,18,2026-03-06 07:35:15.395612+00
372420e0-9d62-4d97-9516-dd3caa8ff52c,adb472d8-d592-4a11-bd2a-872255c610fd,The training programs help students understand real hotel industry standards,11,2026-03-06 07:35:49.954019+00
713fd8ae-b4f6-430a-9a26-7b96d158c8d6,adb472d8-d592-4a11-bd2a-872255c610fd,Very good college for hospitality education in Visakhapatnam,12,2026-03-06 07:38:35.010608+00
fa350f5c-6d00-4e67-a07d-0ea41f9a1c17,98d84804-1c0a-4c5e-8071-40a01ab862d0,Great service for local shifting within Visakhapatnam,22,2026-03-06 07:39:41.647426+00
6ec32397-a878-47c9-a82f-400bc807a3a8,adb472d8-d592-4a11-bd2a-872255c610fd,A great institute for students interested in hospitality and hotel management careers,19,2026-03-06 07:39:55.04048+00
3e0391bf-2b7d-457a-af01-3d31b905106e,98d84804-1c0a-4c5e-8071-40a01ab862d0,They handled fragile items very carefully and everything reached safely,7,2026-03-06 07:40:06.780414+00
1941ea0a-e213-49f9-aa73-c719f95b63df,adb472d8-d592-4a11-bd2a-872255c610fd,The college provides very good hospitality training and helps students build strong skills,1,2026-03-06 07:40:40.188041+00
3e8af6f0-4b45-4d20-9359-15a748a94b9f,adb472d8-d592-4a11-bd2a-872255c610fd,Friendly teachers and supportive staff make learning easy and enjoyable,2,2026-03-06 07:40:55.2992+00
e55debb0-95ff-46b9-ba1a-df56e75bbd90,98d84804-1c0a-4c5e-8071-40a01ab862d0,Very punctual team and completed the move on the same day,21,2026-03-06 07:41:36.134073+00
81f12fe6-7cff-4318-a76f-32e0d06a833a,adb472d8-d592-4a11-bd2a-872255c610fd,Students get good exposure to hotel operations and service training,7,2026-03-06 07:42:33.826263+00
95742395-6295-47f5-b955-c437a8672403,98d84804-1c0a-4c5e-8071-40a01ab862d0,Highly satisfied with their packing quality and transportation service,5,2026-03-06 07:43:38.678962+00
094f0198-9a2c-4d4e-9eff-a84a6c883910,adb472d8-d592-4a11-bd2a-872255c610fd,Nice campus environment and good facilities for learning,17,2026-03-06 07:44:37.884802+00
b1fdf4d3-e684-49bf-84b8-3aa38994e736,adb472d8-d592-4a11-bd2a-872255c610fd,Students receive proper guidance for internships and placements,13,2026-03-06 07:45:45.860146+00
a87d068b-fc65-4ef7-9752-34dfa2ae1460,adb472d8-d592-4a11-bd2a-872255c610fd,Great institute to learn hotel management with experienced faculty and practical training,0,2026-03-06 07:46:41.981497+00
ad666bb0-5f39-4205-9c83-02074fc8b7d6,98d84804-1c0a-4c5e-8071-40a01ab862d0,My household items were packed safely and delivered on time without any damage,2,2026-03-06 07:47:52.127155+00
b3762337-3a41-4039-8d7e-7a0bf3b7adf1,98d84804-1c0a-4c5e-8071-40a01ab862d0,They made the entire moving experience simple and convenient,46,2026-03-06 07:48:46.572531+00
0762a625-5857-4197-b8ac-c8d584541844,98d84804-1c0a-4c5e-8071-40a01ab862d0,Highly professional team with great attention to detail,32,2026-03-06 10:31:21.963701+00
39302cf1-7f2b-467e-b5d6-19558c397a55,adb472d8-d592-4a11-bd2a-872255c610fd,A good place to learn food production housekeeping and front office skills,10,2026-03-06 10:32:39.921609+00
e530aa39-c85e-4562-b822-18b7157e4cea,98d84804-1c0a-4c5e-8071-40a01ab862d0,Very fast loading and unloading service and the staff was very cooperative,12,2026-03-06 10:34:38.963277+00
da719e6a-40ec-4111-8f78-dd32785d8936,98d84804-1c0a-4c5e-8071-40a01ab862d0,One of the best relocation services in Visakhapatnam with great customer support,6,2026-03-06 14:05:03.641438+00
12dedce4-2256-4152-9498-4e1e041ae6a6,adb472d8-d592-4a11-bd2a-872255c610fd,The college helps students develop communication and customer service skills,16,2026-03-06 14:05:26.349403+00
51604f5a-ec2a-42a0-b462-3963a4a2f57c,adb472d8-d592-4a11-bd2a-872255c610fd,Very good environment for students who want to build a career in hotel industry,5,2026-03-06 14:09:51.956935+00
f6ef3af9-72d4-4048-8ffd-1bdc4bf121af,adb472d8-d592-4a11-bd2a-872255c610fd,The college provides excellent guidance for career opportunities in hospitality,4,2026-03-06 14:10:33.985736+00
94a2873c-25c8-44db-a0c6-2d3d4d290b5d,adb472d8-d592-4a11-bd2a-872255c610fd,The practical classes help students gain hands on experience,14,2026-03-06 14:11:20.227101+00
03e0d925-5dd8-4669-a3bf-e1fba041e42b,adb472d8-d592-4a11-bd2a-872255c610fd,Supportive management and teachers help students improve their confidence,9,2026-03-06 14:11:45.971548+00
97ab52bc-54b8-4e29-8c21-671464d6d175,adb472d8-d592-4a11-bd2a-872255c610fd,The college encourages discipline professionalism and teamwork,8,2026-03-06 14:13:15.002816+00
1e8210d5-4bc8-4024-95c2-9452e6238297,adb472d8-d592-4a11-bd2a-872255c610fd,The training provided prepares students well for hotel industry jobs,18,2026-03-06 14:14:26.456113+00
9cc50045-33a3-4dd2-9566-6304d58f5aca,8ea32e88-61b4-4590-8fcf-b8be4b107798,Lighting and room setup created a very cozy atmosphere,17,2026-03-07 03:58:43.2328+00
585e56f5-fa11-414f-a987-f3e5dd1e1aa2,8ea32e88-61b4-4590-8fcf-b8be4b107798,Hospitality from the staff was excellent and very professional,8,2026-03-07 03:59:19.912333+00
85bb64df-7c31-4f94-8296-54bed2dc75bf,8ea32e88-61b4-4590-8fcf-b8be4b107798,Great ambiance and very clean premium rooms which made the stay comfortable and relaxing,0,2026-03-07 03:59:44.91912+00
cdc44b9e-d633-4c7d-b34d-fe47d1f9bd28,8ea32e88-61b4-4590-8fcf-b8be4b107798,Customer service was impressive and the staff were very friendly,15,2026-03-07 04:00:00.935976+00
0d253eba-e5fa-40af-aaa7-305978b68e40,8ea32e88-61b4-4590-8fcf-b8be4b107798,The hotel location is convenient and easy to reach,7,2026-03-07 04:00:09.511915+00
